OK | rec=694e4fa7aca96f5efbe2ff25 | turn=1
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=3
OK | rec=6942a11e57bcf78ca864a4f7 | turn=1
OK | rec=6942a11e57bcf78ca864a4f7 | turn=2
OK | rec=6994151aa28413914bf02f60 | turn=1
OK | rec=6942a11e57bcf78ca864a4f7 | turn=1
OK | rec=6942a11e57bcf78ca864a4f7 | turn=2
OK | rec=6942a11e57bcf78ca864a4f7 | turn=3
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=1
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=2
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=3
OK | rec=69660e8b774b35f1baeefd3f | turn=1
OK | rec=69660e8b774b35f1baeefd3f | turn=2
OK | rec=69660e8b774b35f1baeefd3f | turn=3
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=1
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=2
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=3
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=1
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=2
OK | rec=69b8dd25bc1a32fe548e9c8f | turn=3
OK | rec=6942a11e57bcf78ca864a4f7 | turn=1
OK | rec=6942a11e57bcf78ca864a4f7 | turn=2
OK | rec=6942a11e57bcf78ca864a4f7 | turn=3
OK | rec=693c02da1f1d4023652f6dfe | turn=1
OK | rec=693c02da1f1d4023652f6dfe | turn=2
OK | rec=693c02da1f1d4023652f6dfe | turn=3
OK | rec=69a57a25993748a05837bcf3 | turn=1
OK | rec=69a57a25993748a05837bcf3 | turn=2
OK | rec=69a57a25993748a05837bcf3 | turn=3
OK | rec=69660e8b774b35f1baeefd3f | turn=1
OK | rec=69660e8b774b35f1baeefd3f | turn=2
OK | rec=69660e8b774b35f1baeefd3f | turn=3
OK | rec=69a57a25993748a05837bcf3 | turn=1
OK | rec=69a57a25993748a05837bcf3 | turn=3
OK | rec=69660e8b774b35f1baeefd3f | turn=1
OK | rec=69660e8b774b35f1baeefd3f | turn=2
OK | rec=69745d27af17f554aa208000 | turn=2
OK | rec=69660e8b774b35f1baeefd3f | turn=1
OK | rec=69660e8b774b35f1baeefd3f | turn=2
OK | rec=69aaa6c6dd790f38c48b657d | turn=1
OK | rec=69aaa6c6dd790f38c48b657d | turn=2
OK | rec=69aaa6c6dd790f38c48b657d | turn=3
OK | rec=693818215dcbf874d2f16eb6 | turn=1
OK | rec=693818215dcbf874d2f16eb6 | turn=2
OK | rec=693818215dcbf874d2f16eb6 | turn=3
OK | rec=69a57a25993748a05837bcf3 | turn=1
OK | rec=69a57a25993748a05837bcf3 | turn=2
OK | rec=69a57a25993748a05837bcf3 | turn=3
OK | rec=69734ac6c92a952bcf4f8c0e | turn=1
OK | rec=69734ac6c92a952bcf4f8c0e | turn=2
OK | rec=69734ac6c92a952bcf4f8c0e | turn=3
OK | rec=69aaa6c6dd790f38c48b657d | turn=1
OK | rec=69aaa6c6dd790f38c48b657d | turn=3
OK | rec=69a57a25993748a05837bcf3 | turn=1
OK | rec=69a57a25993748a05837bcf3 | turn=2
OK | rec=69a57a25993748a05837bcf3 | turn=3
OK | rec=69734ac6c92a952bcf4f8c0e | turn=1
OK | rec=69734ac6c92a952bcf4f8c0e | turn=2
OK | rec=69734ac6c92a952bcf4f8c0e | turn=3
OK | rec=69a57a25993748a05837bcf3 | turn=1
OK | rec=69a57a25993748a05837bcf3 | turn=2
OK | rec=69a57a25993748a05837bcf3 | turn=3
OK | rec=6994151aa28413914bf02f60 | turn=1
OK | rec=6994151aa28413914bf02f60 | turn=2
OK | rec=6994151aa28413914bf02f60 | turn=3
OK | rec=69aaa6c6dd790f38c48b657d | turn=1
OK | rec=69aaa6c6dd790f38c48b657d | turn=2
OK | rec=69aaa6c6dd790f38c48b657d | turn=3
OK | rec=693c02da1f1d4023652f6dfe | turn=2
OK | rec=693c02da1f1d4023652f6dfe | turn=3
OK | rec=693c02da1f1d4023652f6dfe | turn=1
OK | rec=692af585b202540091528c5f | turn=1
OK | rec=692af585b202540091528c5f | turn=2
OK | rec=692af585b202540091528c5f | turn=3
OK | rec=69734ac6c92a952bcf4f8c0e | turn=1
OK | rec=69734ac6c92a952bcf4f8c0e | turn=2
OK | rec=69734ac6c92a952bcf4f8c0e | turn=3
OK | rec=692af585b202540091528c5f | turn=1
OK | rec=692af585b202540091528c5f | turn=2
OK | rec=692af585b202540091528c5f | turn=3
OK | rec=69a57bc8993748a05837bd20 | turn=1
OK | rec=69aaa6c6dd790f38c48b657d | turn=1
OK | rec=69aaa6c6dd790f38c48b657d | turn=2
OK | rec=697af091af17f554aa209458 | turn=1
OK | rec=697af091af17f554aa209458 | turn=1
OK | rec=692af585b202540091528c5f | turn=1
OK | rec=692af585b202540091528c5f | turn=2
OK | rec=692af585b202540091528c5f | turn=3
OK | rec=69a57bc8993748a05837bd20 | turn=1
OK | rec=69a57bc8993748a05837bd20 | turn=1
OK | rec=69734ac6c92a952bcf4f8c0e | turn=1
OK | rec=69734ac6c92a952bcf4f8c0e | turn=2
OK | rec=69734ac6c92a952bcf4f8c0e | turn=3
OK | rec=69a57bc8993748a05837bd20 | turn=1
OK | rec=69a57bc8993748a05837bd20 | turn=3
OK | rec=692af585b202540091528c5f | turn=3
OK | rec=69734ac6c92a952bcf4f8c0e | turn=1
OK | rec=69804918622aa3a183070c26 | turn=1
OK | rec=69804918622aa3a183070c26 | turn=2
OK | rec=69804918622aa3a183070c26 | turn=3
OK | rec=696daf43774b35f1baef16cc | turn=1
OK | rec=696daf43774b35f1baef16cc | turn=2
OK | rec=696daf43774b35f1baef16cc | turn=3
OK | rec=696daf43774b35f1baef16cc | turn=1
OK | rec=696daf43774b35f1baef16cc | turn=2
OK | rec=696daf43774b35f1baef16cc | turn=3
OK | rec=696daf43774b35f1baef16cc | turn=1
OK | rec=696daf43774b35f1baef16cc | turn=2
OK | rec=696daf43774b35f1baef16cc | turn=3
OK | rec=698c01cf6bca0c342047d01b | turn=1
OK | rec=698c01cf6bca0c342047d01b | turn=2
OK | rec=698c01cf6bca0c342047d01b | turn=3
OK | rec=697af091af17f554aa209458 | turn=1
OK | rec=697af091af17f554aa209458 | turn=2
OK | rec=697af091af17f554aa209458 | turn=3
OK | rec=696daf43774b35f1baef16cc | turn=2
OK | rec=698c01cf6bca0c342047d01b | turn=1
OK | rec=698c01cf6bca0c342047d01b | turn=2
OK | rec=698c01cf6bca0c342047d01b | turn=3
OK | rec=698c01cf6bca0c342047d01b | turn=1
OK | rec=698c01cf6bca0c342047d01b | turn=2
OK | rec=698c01cf6bca0c342047d01b | turn=3
OK | rec=697af091af17f554aa209458 | turn=1
OK | rec=697af091af17f554aa209458 | turn=2
OK | rec=698c01cf6bca0c342047d01b | turn=1
OK | rec=698c01cf6bca0c342047d01b | turn=2
OK | rec=698c01cf6bca0c342047d01b | turn=3
OK | rec=698c01cf6bca0c342047d01b | turn=1
OK | rec=698c01cf6bca0c342047d01b | turn=2
OK | rec=698c01cf6bca0c342047d01b | turn=3
OK | rec=697af091af17f554aa209458 | turn=1
OK | rec=697af091af17f554aa209458 | turn=3
OK | rec=69aaa6c6dd790f38c48b657d | turn=1
OK | rec=69aaa6c6dd790f38c48b657d | turn=2
OK | rec=69aaa6c6dd790f38c48b657d | turn=3
OK | rec=6993e7afa28413914bf02d0c | turn=1
OK | rec=6993e7afa28413914bf02d0c | turn=2
OK | rec=6993e7afa28413914bf02d0c | turn=3
OK | rec=6993e7afa28413914bf02d0c | turn=1
OK | rec=6993e7afa28413914bf02d0c | turn=2
OK | rec=6993e7afa28413914bf02d0c | turn=3
OK | rec=699e7544f86d87b208cbb249 | turn=1
OK | rec=699e7544f86d87b208cbb249 | turn=2
OK | rec=699e7544f86d87b208cbb249 | turn=3
OK | rec=696daf43774b35f1baef16cc | turn=1
OK | rec=696daf43774b35f1baef16cc | turn=2
OK | rec=696daf43774b35f1baef16cc | turn=3
OK | rec=698199be622aa3a18307128b | turn=1
OK | rec=6993e7afa28413914bf02d0c | turn=1
OK | rec=6993e7afa28413914bf02d0c | turn=2
OK | rec=6993e7afa28413914bf02d0c | turn=3
OK | rec=699e7544f86d87b208cbb249 | turn=1
OK | rec=699e7544f86d87b208cbb249 | turn=2
OK | rec=699e7544f86d87b208cbb249 | turn=1
OK | rec=699e7544f86d87b208cbb249 | turn=2
OK | rec=699e7544f86d87b208cbb249 | turn=3
OK | rec=698199be622aa3a18307128b | turn=1
OK | rec=698199be622aa3a18307128b | turn=2
OK | rec=698199be622aa3a18307128b | turn=3
OK | rec=69bbcaa1d1cc04077ec5f35a | turn=1
OK | rec=69bbcaa1d1cc04077ec5f35a | turn=2
OK | rec=69bbcaa1d1cc04077ec5f35a | turn=3
OK | rec=699e7544f86d87b208cbb249 | turn=1
OK | rec=699e7544f86d87b208cbb249 | turn=2
OK | rec=699e7544f86d87b208cbb249 | turn=3
OK | rec=6993e7afa28413914bf02d0c | turn=1
OK | rec=6993e7afa28413914bf02d0c | turn=2
OK | rec=698049ef622aa3a183070c35 | turn=2
OK | rec=698049ef622aa3a183070c35 | turn=3
OK | rec=69a57bc8993748a05837bd20 | turn=1
OK | rec=69a57bc8993748a05837bd20 | turn=2
OK | rec=69a57bc8993748a05837bd20 | turn=3
OK | rec=698049ef622aa3a183070c35 | turn=1
OK | rec=698049ef622aa3a183070c35 | turn=2
OK | rec=698049ef622aa3a183070c35 | turn=3
OK | rec=698049ef622aa3a183070c35 | turn=1
OK | rec=698049ef622aa3a183070c35 | turn=2
OK | rec=698049ef622aa3a183070c35 | turn=3
OK | rec=6961ede5720949226b85bb24 | turn=2
OK | rec=699e7544f86d87b208cbb249 | turn=1
OK | rec=699e7544f86d87b208cbb249 | turn=2
OK | rec=699e7544f86d87b208cbb249 | turn=3
OK | rec=692af585b202540091528c5f | turn=1
OK | rec=692af585b202540091528c5f | turn=2
OK | rec=6961ede5720949226b85bb24 | turn=1
OK | rec=693be15f1f1d4023652f6cd5 | turn=1
OK | rec=693be15f1f1d4023652f6cd5 | turn=2
OK | rec=693be15f1f1d4023652f6cd5 | turn=3
OK | rec=693be15f1f1d4023652f6cd5 | turn=1
OK | rec=693be15f1f1d4023652f6cd5 | turn=3
OK | rec=69b79e29bc1a32fe548e95d8 | turn=1
OK | rec=69b79e29bc1a32fe548e95d8 | turn=2
OK | rec=69b79e29bc1a32fe548e95d8 | turn=3
OK | rec=693be15f1f1d4023652f6cd5 | turn=1
OK | rec=693be15f1f1d4023652f6cd5 | turn=2
OK | rec=693be15f1f1d4023652f6cd5 | turn=3
OK | rec=69bb8648bed23cd15cd72b11 | turn=1
OK | rec=69bb8648bed23cd15cd72b11 | turn=2
OK | rec=69bb8648bed23cd15cd72b11 | turn=3
OK | rec=69b79e29bc1a32fe548e95d8 | turn=1
OK | rec=69b79e29bc1a32fe548e95d8 | turn=2
OK | rec=69b79e29bc1a32fe548e95d8 | turn=3
OK | rec=69bb8648bed23cd15cd72b11 | turn=1
OK | rec=69bb8648bed23cd15cd72b11 | turn=2
OK | rec=69bb8648bed23cd15cd72b11 | turn=3
OK | rec=693be15f1f1d4023652f6cd5 | turn=1
OK | rec=693be15f1f1d4023652f6cd5 | turn=2
OK | rec=693be15f1f1d4023652f6cd5 | turn=3
OK | rec=69b79e29bc1a32fe548e95d8 | turn=1
OK | rec=69b79e29bc1a32fe548e95d8 | turn=2
OK | rec=69b79e29bc1a32fe548e95d8 | turn=3
OK | rec=69b79e29bc1a32fe548e95d8 | turn=1
OK | rec=69b79e29bc1a32fe548e95d8 | turn=2
OK | rec=69b79e29bc1a32fe548e95d8 | turn=3
OK | rec=69bb8648bed23cd15cd72b11 | turn=1
OK | rec=69bb8648bed23cd15cd72b11 | turn=2
OK | rec=69bb8648bed23cd15cd72b11 | turn=3
OK | rec=698049ef622aa3a183070c35 | turn=1
OK | rec=698049ef622aa3a183070c35 | turn=2
OK | rec=698049ef622aa3a183070c35 | turn=3
OK | rec=69b28cba8f3f9012b4922c08 | turn=1
OK | rec=69b28cba8f3f9012b4922c08 | turn=2
OK | rec=69b28cba8f3f9012b4922c08 | turn=3
OK | rec=69b28cba8f3f9012b4922c08 | turn=1
OK | rec=69b28cba8f3f9012b4922c08 | turn=2
OK | rec=69b28cba8f3f9012b4922c08 | turn=3
OK | rec=69b28cba8f3f9012b4922c08 | turn=1
OK | rec=69b28cba8f3f9012b4922c08 | turn=2
OK | rec=69b28cba8f3f9012b4922c08 | turn=3
OK | rec=69bb8648bed23cd15cd72b11 | turn=2
OK | rec=69bb8648bed23cd15cd72b11 | turn=3
OK | rec=69b28cba8f3f9012b4922c08 | turn=2
OK | rec=69b28cba8f3f9012b4922c08 | turn=3
OK | rec=69b28cba8f3f9012b4922c08 | turn=1
OK | rec=69b28cba8f3f9012b4922c08 | turn=2
OK | rec=69b28cba8f3f9012b4922c08 | turn=3
OK | rec=69bb8648bed23cd15cd72b11 | turn=1
OK | rec=69bb8648bed23cd15cd72b11 | turn=2
OK | rec=69bb8648bed23cd15cd72b11 | turn=3
OK | rec=69b79e29bc1a32fe548e95d8 | turn=1
OK | rec=69b79e29bc1a32fe548e95d8 | turn=2
OK | rec=69b79e29bc1a32fe548e95d8 | turn=3
OK | rec=698049ef622aa3a183070c35 | turn=1
OK | rec=698049ef622aa3a183070c35 | turn=3
OK | rec=6993e7afa28413914bf02d0c | turn=1
OK | rec=6993e7afa28413914bf02d0c | turn=2
OK | rec=6993e7afa28413914bf02d0c | turn=3
OK | rec=69660e8b774b35f1baeefd3f | turn=2
